Bluza rozpinana - argent chine/marine;41,Mężczyźni;409.0;;;1;;;;;;;;Lacoste Sport;;;;;;;;35;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sport1054.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza rozpinana - black;36,Mężczyźni;119.0;;;1;;;;;;;;Zalando Essentials;;;;;;;;64;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1594.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza rozpinana - dark blue;36,Mężczyźni;84.0;;;1;;;;;;;;YOURTURN;;;;;;;;52;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1637.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza rozpinana - mottled dark grey;34,Mężczyźni;169.0;;;1;;;;;;;;Zalando Essentials;;;;;;;;46;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-jackets1202.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza rozpinana - navy;36,Mężczyźni;109.0;;;1;;;;;;;;Pier One;;;;;;;;66;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1564.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza rozpinana - oliv;34,Mężczyźni;169.0;;;1;;;;;;;;YOURTURN;;;;;;;;23;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-jackets1201.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza rozpinana - pitch/navy blue;41,Mężczyźni;409.0;;;1;;;;;;;;Lacoste Sport;;;;;;;;98;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sport1013.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza z kapturem - bright yellow;36,Mężczyźni;159.0;;;1;;;;;;;;Weekday;;;;;;;;54;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1630.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza z kapturem - dark grey melange;36,Mężczyźni;209.0;;;1;;;;;;;;Pier One;;;;;;;;42;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1593.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza z kapturem - oliv;36,Mężczyźni;149.0;;;1;;;;;;;;YOURTURN;;;;;;;;28;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1629.jpg;0;;0;0;0;0;0;0;0;0;0;0
